id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
2332,C02083,Sanaa Chraibi,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
2333,C02084,Nabil Alami,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2334,C02085,Youssef El Mansouri,45-54,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2335,C02086,Aisha El Mansouri,<18,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2336,C02088,Hajar Bensaid,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
2337,C02089,Leila Benali,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2338,C02090,Hajar Moussaoui,65+,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2339,C02092,Yasmine Chaoui,<18,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2340,C02093,Hajar Hajji,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
2341,C02094,Karim Hajji,55-64,m,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2342,C02095,Youssef Filali,45-54,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2343,C02096,Houda Filali,65+,f,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2344,C02097,Mehdi Gharbi,65+,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2345,C02098,Yasmine Naciri,65+,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2346,C02099,Khadija Karimi,35-44,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2347,C02100,Khadija Chraibi,65+,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2348,C02103,Ayoub Benali,35-44,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
2349,C02104,Rim Chraibi,65+,f,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2350,C02105,Rachid Moussaoui,45-54,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2351,C02106,Meryem Alami,45-54,f,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
2352,C02107,Nadia Naciri,65+,f,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
2353,C02108,Rim El Mansouri,35-44,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2354,C02109,Houda Ouali,18-24,f,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
2355,C02110,Mehdi Hajji,55-64,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2356,C02112,Tariq Senhaji,25-34,m,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
2357,C02113,Samir Drissi,<18,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2358,C02114,Zineb Naciri,18-24,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
2359,C02115,Samir Jamai,25-34,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2360,C02117,Aisha Benali,65+,f,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2361,C02119,Nadia Drissi,65+,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2362,C02122,Zineb Alami,65+,f,Marrakech,Marrakech-Safi,Bronze,influencer,2026-06-01,9999-12-31,True
2363,C02123,Hassan Drissi,18-24,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
2364,C02124,Rachid Alami,18-24,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2365,C02125,Rachid Benali,45-54,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2366,C02126,Sanaa Filali,55-64,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2367,C02127,Adil Naciri,55-64,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2368,C02129,Sara Rachidi,65+,f,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2369,C02130,Nabil Idrissi,<18,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2370,C02131,Meryem El Mansouri,55-64,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2371,C02133,Karim Fassi,65+,m,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2372,C02134,Zineb Idrissi,35-44,f,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2373,C02138,Ayoub Moussaoui,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2374,C02139,Houda Drissi,25-34,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2375,C02141,Imane Ziani,35-44,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2376,C02142,Aisha Ziani,<18,f,Nador,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2377,C02143,Tariq Rachidi,65+,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
2378,C02146,Mehdi Senhaji,25-34,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2379,C02149,Sanaa Senhaji,<18,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2380,C02153,Rim Chraibi,65+,f,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
2381,C02154,Sanaa Rachidi,<18,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2382,C02155,Hicham Drissi,55-64,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2383,C02157,Nadia Filali,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2384,C02158,Nadia Filali,45-54,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2385,C02159,Ayoub Chraibi,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2386,C02162,Amine Tazi,35-44,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2387,C02163,Nadia Moussaoui,55-64,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
2388,C02166,Hassan Fassi,65+,m,Fès,Fès-Meknès,Silver,social_media,2026-06-01,9999-12-31,True
2389,C02168,Youssef Drissi,25-34,m,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2390,C02169,Mehdi Rachidi,65+,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
2391,C02171,Mehdi Tazi,<18,m,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
2392,C02172,Youssef Filali,55-64,m,Marrakech,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
2393,C02173,Samir Chaoui,65+,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2394,C02174,Nadia Idrissi,18-24,f,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
2395,C02175,Omar Alami,45-54,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2396,C02180,Yasmine Karimi,65+,f,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2397,C02182,Nabil Chaoui,65+,m,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2398,C02184,Sanaa Rachidi,45-54,f,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2399,C02188,Ahmed Drissi,45-54,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
2400,C02189,Samir Chaoui,35-44,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2401,C02190,Tariq Tazi,65+,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2402,C02192,Youssef Bensaid,65+,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2403,C02193,Nadia El Mansouri,<18,f,Marrakech,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2404,C02194,Khadija Rachidi,65+,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2405,C02195,Samir Ziani,<18,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2406,C02197,Mohammed Fassi,25-34,m,Errachidia,Drâa-Tafilalet,Gold,email,2026-06-01,9999-12-31,True
2407,C02200,Sanaa Moussaoui,55-64,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2408,C02201,Soukaina Senhaji,55-64,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
2409,C02204,Rachid Naciri,18-24,m,Kenitra,Rabat-Salé-Kénitra,Silver,direct,2026-06-01,9999-12-31,True
2410,C02207,Rim Drissi,65+,f,Béni Mellal,Béni Mellal-Khénifra,Bronze,email,2026-06-01,9999-12-31,True
2411,C02209,Mehdi Benali,35-44,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2412,C02210,Karim Naciri,<18,m,Fès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2413,C02211,Aisha Chraibi,35-44,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
2414,C02212,Amine Moussaoui,18-24,m,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2415,C02213,Fatima Lahlou,35-44,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2416,C02214,Leila Ziani,65+,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
2417,C02217,Khadija Benali,65+,f,Safi,Marrakech-Safi,Bronze,referral,2026-06-01,9999-12-31,True
2418,C02219,Leila Karimi,<18,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2419,C02221,Rim Moussaoui,25-34,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2420,C02223,Houda Benali,35-44,f,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
2421,C02227,Samir Ziani,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Bronze,influencer,2026-06-01,9999-12-31,True
2422,C02228,Nabil Karimi,25-34,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
2423,C02229,Mohammed Hajji,18-24,m,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2424,C02232,Soukaina Moussaoui,25-34,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2425,C02237,Zineb Bensaid,65+,f,Marrakech,Marrakech-Safi,Silver,direct,2026-06-01,9999-12-31,True
2426,C02238,Amine Drissi,65+,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2427,C02239,Khadija Gharbi,65+,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2428,C02240,Imane Benali,25-34,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2429,C02243,Sanaa Gharbi,65+,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2430,C02244,Soukaina Naciri,25-34,f,Safi,Marrakech-Safi,Bronze,direct,2026-06-01,9999-12-31,True
2431,C02245,Hicham Bensaid,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
2432,C02246,Ayoub Rachidi,65+,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
2433,C02247,Zineb Bensaid,25-34,f,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
2434,C02248,Houda Jamai,65+,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2435,C02250,Karim Alami,18-24,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2436,C02252,Samir Gharbi,65+,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2437,C02253,Ahmed Benali,65+,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
2438,C02254,Youssef Chaoui,<18,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2439,C02255,Aisha Rachidi,<18,f,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2440,C02257,Omar Ziani,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2441,C02261,Adil Chraibi,65+,m,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2442,C02264,Yasmine Ziani,65+,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2443,C02265,Ahmed Chaoui,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
2444,C02267,Mohammed Senhaji,45-54,m,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2445,C02269,Sara Alami,45-54,f,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2446,C02270,Khadija Naciri,35-44,f,Agadir,Souss-Massa,Gold,organic,2026-06-01,9999-12-31,True
2447,C02271,Yasmine Chaoui,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2448,C02272,Amine Alami,25-34,m,Tanger,Tanger-Tétouan-Al Hoceïma,Silver,influencer,2026-06-01,9999-12-31,True
2449,C02273,Leila Ouali,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2450,C02278,Sanaa Fassi,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2451,C02279,Leila Lahlou,<18,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2452,C02280,Fatima Drissi,55-64,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2453,C02281,Amine Benali,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2454,C02283,Rim Lahlou,55-64,f,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2455,C02284,Ahmed Filali,35-44,m,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2456,C02286,Ahmed Gharbi,55-64,m,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2457,C02288,Khadija Bensaid,55-64,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2458,C02289,Yasmine El Mansouri,65+,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2459,C02290,Soukaina Hajji,18-24,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2460,C02291,Soukaina Idrissi,45-54,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2461,C02293,Ayoub Idrissi,35-44,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
2462,C02294,Rachid Bensaid,55-64,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2463,C02295,Amine Rachidi,45-54,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2464,C02296,Zineb Moussaoui,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
2465,C02297,Omar Senhaji,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2466,C02298,Omar Chaoui,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2467,C02299,Soukaina Drissi,<18,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2468,C02301,Rachid Idrissi,55-64,m,El Jadida,Casablanca-Settat,Bronze,organic,2026-06-01,9999-12-31,True
2469,C02302,Ayoub Filali,<18,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
2470,C02303,Hicham El Mansouri,65+,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
2471,C02304,Samir Alami,55-64,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2472,C02305,Rachid Rachidi,35-44,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
2473,C02306,Rim Naciri,45-54,f,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2474,C02307,Youssef Filali,55-64,m,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2475,C02308,Ayoub Chaoui,18-24,m,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2476,C02309,Khadija Rachidi,18-24,f,Nador,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2477,C02310,Nabil Bensaid,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2478,C02314,Houda Alami,<18,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2479,C02318,Aisha Chraibi,<18,f,Kenitra,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2480,C02319,Houda Jamai,25-34,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2481,C02320,Mehdi Filali,45-54,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2482,C02323,Samir Jamai,18-24,m,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
2483,C02324,Rachid Tazi,25-34,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2484,C02327,Rim Chraibi,25-34,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2485,C02328,Ayoub Gharbi,35-44,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2486,C02330,Meryem Jamai,45-54,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2487,C02331,Meryem Moussaoui,65+,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
2488,C02332,Youssef Idrissi,65+,m,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2489,C02333,Soukaina Chaoui,65+,f,Nador,Oriental,Bronze,organic,2026-06-01,9999-12-31,True
2490,C02334,Karim Ziani,65+,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2491,C02335,Youssef Filali,65+,m,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
2492,C02336,Yasmine Tazi,18-24,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2493,C02338,Rachid Fassi,55-64,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2494,C02339,Khadija Senhaji,65+,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
2495,C02340,Aisha Hajji,25-34,f,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2496,C02341,Sanaa Filali,45-54,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2497,C02342,Soukaina Jamai,<18,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2498,C02345,Aisha Tazi,55-64,f,Safi,Marrakech-Safi,Bronze,social_media,2026-06-01,9999-12-31,True
2499,C02346,Rachid Tazi,18-24,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2500,C02347,Meryem Moussaoui,45-54,f,Errachidia,Drâa-Tafilalet,Bronze,direct,2026-06-01,9999-12-31,True
2501,C02350,Hicham Bensaid,35-44,m,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
2502,C02357,Amine Rachidi,55-64,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2503,C02358,Imane Karimi,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
2504,C02359,Nabil Fassi,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
2505,C02361,Nabil Benali,25-34,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2506,C02362,Houda Tazi,18-24,f,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2507,C02363,Nadia Gharbi,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
2508,C02364,Khadija Naciri,65+,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2509,C02365,Fatima Karimi,65+,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2510,C02366,Yasmine Chaoui,<18,f,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
2511,C02367,Yasmine Filali,18-24,f,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
2512,C02368,Imane Lahlou,18-24,f,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2513,C02369,Zineb Gharbi,45-54,f,Safi,Marrakech-Safi,Silver,organic,2026-06-01,9999-12-31,True
2514,C02377,Samir Ziani,<18,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
2515,C02382,Samir Rachidi,<18,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2516,C02383,Imane Gharbi,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2517,C02384,Rim Bensaid,<18,f,Tanger,Tanger-Tétouan-Al Hoceïma,Bronze,referral,2026-06-01,9999-12-31,True
2518,C02387,Khadija Alami,55-64,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2519,C02388,Imane Drissi,65+,f,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
2520,C02396,Rim Naciri,25-34,f,Oujda,Oriental,Bronze,social_media,2026-06-01,9999-12-31,True
2521,C02398,Tariq Karimi,<18,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
2522,C02402,Mohammed Drissi,45-54,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2523,C02403,Omar Karimi,65+,m,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2524,C02404,Mohammed Chaoui,25-34,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2525,C02407,Ayoub El Mansouri,<18,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2526,C02408,Hicham Senhaji,65+,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
2527,C02409,Aisha Chaoui,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2528,C02410,Soukaina Jamai,<18,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2529,C02412,Ahmed Chraibi,35-44,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
2530,C02413,Houda Alami,35-44,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2531,C02414,Ahmed Alami,65+,m,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2532,C02415,Mehdi Chraibi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2533,C02418,Aisha Bensaid,65+,f,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2534,C02420,Rim Idrissi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2535,C02422,Aisha El Mansouri,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2536,C02423,Khadija Gharbi,45-54,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2537,C02424,Rachid El Mansouri,55-64,m,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2538,C02428,Nadia Lahlou,<18,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
2539,C02430,Hajar El Mansouri,18-24,f,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
2540,C02431,Samir Gharbi,65+,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2541,C02432,Youssef Karimi,65+,m,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2542,C02433,Houda Rachidi,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2543,C02434,Omar Senhaji,55-64,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2544,C02435,Nadia Gharbi,65+,f,Marrakech,Marrakech-Safi,Bronze,email,2026-06-01,9999-12-31,True
2545,C02436,Houda Lahlou,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2546,C02438,Youssef Gharbi,65+,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2547,C02442,Nabil Idrissi,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
2548,C02443,Sara Senhaji,55-64,f,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
2549,C02444,Tariq Senhaji,45-54,m,Agadir,Souss-Massa,Silver,referral,2026-06-01,9999-12-31,True
2550,C02445,Mehdi Benali,45-54,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2551,C02449,Adil Hajji,55-64,m,El Jadida,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
2552,C02452,Soukaina Lahlou,55-64,f,Oujda,Oriental,Bronze,referral,2026-06-01,9999-12-31,True
2553,C02453,Omar Moussaoui,25-34,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2554,C02457,Sanaa Senhaji,45-54,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2555,C02458,Soukaina El Mansouri,55-64,f,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2556,C02459,Ahmed Tazi,25-34,m,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
